fecha,id_respuesta,canal,producto,satisfaccion,comentario,tienda,agente
2025-11-18,4274,web,Lavadora L2,2,Amable la atención,,Antonio
2025-12-24,3375,tienda,Aspiradora V8,3,"Todo bien, entrega rápida",Murcia,Lucia
2025-11-12,4231,tienda,Smartphone S10,10,La entrega se retrasó,Cartagena,Carmen
xx,3600,tienda,  Smartphone S10  ,10,El sonido se corta a veces (act.),,Lucia
2025-11-01,466,web,Auriculares H7,NS/NC,Muy útil la explicación del técnico (act.),,Antonio
2025-11-16,2952,telefono,Smartphone S10,8,El sonido se corta a veces,,Carmen
2025-12-18,1346,tienda,Aspiradora V8,10,Amable la atención,,Miguel
2025-11-03,976,web,  Aspiradora V8  ,5,Amable la atención,,Antonio
2025-12-06,4359,telefono,  Aspiradora V8  ,5,El sonido se corta a veces,,Antonio
2025-11-03,510,tienda,Aspiradora V8,  NS/NC  ,,,Carmen
2025-12-22,123,web,Aspiradora V8,1,,,Antonio
2025-11-01,4598,telefono,Auriculares H7,ns/nc,"Todo bien, entrega rápida",,Lucia
2025-12-05,4630,telefono,Portátil X1,2,Muy buena atención,Cartagena,Antonio
2025-12-11,1711,web,Auriculares H7,9,La entrega se retrasó,,Lucia
2025-12-02,2101,web,Aspiradora V8,ocho,,,Laura
2025-12-27,870,tienda,Televisor Z3,5,Buen rendimiento,Lorca,Laura
2025-13-01,4637,telefono,Auriculares H7,3,  Buen rendimiento  ,,Lucia
2025-11-17,1031,telefono,Televisor Z3,No sabe/No contesta,  Podría ser más potente  ,,Laura
2025-11-01,3464,telefono,Aspiradora V8,7,  La entrega se retrasó  ,Cartagena,Lucia
2025-00-15,1999,web,Lavadora L2,11,Podría ser más potente,,Lucia
31-12-2025,3591,web,Lavadora L2,2,,,Antonio
2025-12-09,1157,web,Aspiradora V8,9,Podría ser más potente,,Laura
2025-12-23,3157,telefono,Smartphone S10,No sabe/No contesta,La entrega se retrasó,Lorca,Antonio
2025-12-20,1576,telefono,Auriculares H7,2,Podría ser más potente,Lorca,Lucia
2025-12-24,4812,tienda,  Aspiradora V8  ,4,"Todo bien, entrega rápida",Cartagena,Carmen
2025-11-05,62,telefono,Auriculares H7,4,Amable la atención,Lorca,Carmen
2025-12-12,473,telefono,Televisor Z3,5,Buen rendimiento,,Antonio
2025-12-16,3455,web,  Aspiradora V8  ,7,Podría ser más potente,,Lucia
2025-11-07,866,telefono,Lavadora L2,7,Muy buena atención,,Miguel
2025-12-26,3584,web,Portátil X1,ns/nc,Muy útil la explicación del técnico,,Laura
2025-12-16,4878,tienda,  Televisor Z3  ,6,"Todo bien, entrega rápida",Murcia,Carmen
2025-12-14,3615,tienda,Auriculares H7,10,La entrega se retrasó,,Miguel
2025-12-06,4959,tienda,Televisor Z3,5,,Murcia,Miguel
2025/12/40,3389,telefono,Smartphone S10,8,Podría ser más potente,Murcia,Lucia
2025-12-07,2181,tienda,Lavadora L2,3,Muy buena atención,,Carmen
2025-12-12,3282,tienda,Aspiradora V8,1,La entrega se retrasó,Murcia,Miguel
2025-11-18,4249,tienda,Televisor Z3,3,Buen rendimiento,,Laura
2025-12-23,1629,tienda,Aspiradora V8,10,"  Todo bien, entrega rápida  ",,Lucia
2025-11-21,2439,tienda,Televisor Z3,10,,,Antonio
2025-11-22,1150,telefono,Aspiradora V8,ns/nc,Amable la atención,Lorca,Laura
2025-12-20,1161,web,Auriculares H7,nueve,"Todo bien, entrega rápida",,Lucia
2025-11-05,257,tienda,Aspiradora V8,8,  Muy útil la explicación del técnico  ,Cartagena,Antonio
2025-12-31,2599,telefono,Aspiradora V8,10,Muy útil la explicación del técnico,Murcia,Laura
2025-11-03,4609,tienda,  Televisor Z3  ,6,Muy útil la explicación del técnico,Murcia,Antonio
2025-11-15,1106,web,Auriculares H7,3,Muy útil la explicación del técnico,,Antonio
2025-12-05,4867,tienda,Televisor Z3,0,La entrega se retrasó (act.),Murcia,Laura
2025-12-31,3408,web,Smartphone S10,ocho,El sonido se corta a veces,,Carmen
2025-11-13,558,telefono,  Lavadora L2  ,5,Amable la atención,,Carmen
2025-11-04,1851,tienda,Lavadora L2,7,,Lorca,Miguel
2025-11-12,2089,web,Smartphone S10,5,Muy útil la explicación del técnico,,Carmen
2025-11-24,2900,telefono,  Aspiradora V8  ,100,Podría ser más potente,Murcia,Antonio
2025-12-03,3221,telefono,Portátil X1,2,"Todo bien, entrega rápida",,Lucia
2025-12-21,262,web,Aspiradora V8,NA,Buen rendimiento,,Lucia
2025-12-30,4326,tienda,Televisor Z3,7,  El sonido se corta a veces  ,Lorca,Laura
2025-12-17,628,tienda,Aspiradora V8,10,Buen rendimiento,Murcia,Miguel
2025-12-28,1890,telefono,  Lavadora L2  ,1,"Todo bien, entrega rápida",,Lucia
2025-13-01,3043,web,Lavadora L2,1,Muy buena atención,,Lucia
2025-11-05,2079,telefono,Smartphone S10,4,Muy buena atención,Lorca,Lucia
2025-11-09,3586,telefono,Televisor Z3,0,  Buen rendimiento  ,Murcia,Lucia
2025-11-27,1607,telefono,Auriculares H7,2,Amable la atención,Lorca,Antonio
2025-12-12,1021,tienda,Smartphone S10,7,Buen rendimiento,,Antonio
2025-11-02,609,tienda,Televisor Z3,1,"Todo bien, entrega rápida",Lorca,Lucia
2025-12-08,1404,telefono,Lavadora L2,8,Muy buena atención,Murcia,Laura
2025-12-07,3255,telefono,Portátil X1,4,"Todo bien, entrega rápida",,Lucia
2025-11-22,2097,telefono,Auriculares H7,10,  Buen rendimiento  ,Cartagena,Miguel
2025-11-16,210,web,Auriculares H7,-1,El sonido se corta a veces,,Carmen
2025-11-25,3799,telefono,Auriculares H7,7,Podría ser más potente,Lorca,Lucia
2025-11-26,3540,web,Smartphone S10,9,"Todo bien, entrega rápida",,Antonio
2025-11-28,154,web,Televisor Z3,8,Buen rendimiento,,Laura
2025-11-17,1591,telefono,Aspiradora V8,8,"Todo bien, entrega rápida",,Lucia
2025-12-30,2443,telefono,Auriculares H7,10,"  Todo bien, entrega rápida  ",Lorca,Carmen
2025-11-07,1148,web,Portátil X1,7,"Todo bien, entrega rápida",,Miguel
2025-11-06,3428,telefono,Lavadora L2,1,"Todo bien, entrega rápida",,Miguel
2025-12-07,1968,telefono,  Smartphone S10  ,6,Muy útil la explicación del técnico,,Carmen
2025-12-16,3207,telefono,  Televisor Z3  ,6,El sonido se corta a veces,Cartagena,Carmen
2025-12-12,2434,telefono,Portátil X1,6,Amable la atención,Cartagena,Laura
2025-12-10,1634,telefono,Aspiradora V8,3,Muy buena atención,,Laura
2025-12-07,3293,tienda,Televisor Z3,8,La entrega se retrasó,,Antonio
2025-12-24,598,tienda,Portátil X1,5,Amable la atención,,Miguel
2025-11-17,3138,web,Aspiradora V8,6,Podría ser más potente,,Carmen
2025-12-18,1657,web,Smartphone S10,1,"Todo bien, entrega rápida",,Miguel
2025-12-07,4415,web,Portátil X1,ocho,La entrega se retrasó,,Miguel
2025-13-01,3298,telefono,Portátil X1,7,Muy útil la explicación del técnico,,Laura
2025-12-13,1566,telefono,Lavadora L2,7,La entrega se retrasó,,Antonio
2025-11-06,1519,telefono,Televisor Z3,ns/nc,,,Carmen
2025-11-15,4330,tienda,Lavadora L2,10,El sonido se corta a veces,,Miguel
2025-12-25,226,telefono,Televisor Z3,8,"Todo bien, entrega rápida",Cartagena,Lucia
2025-12-15,4573,telefono,Portátil X1,9,Amable la atención,,Carmen
2025-11-06,2518,telefono,Portátil X1,2,Muy útil la explicación del técnico,Murcia,Antonio
2025-11-04,4319,web,Smartphone S10,7,Podría ser más potente,,Carmen
2025-11-10,2394,web,Smartphone S10,3,  Muy buena atención  ,,Lucia
2025-12-24,1761,web,Auriculares H7,1,Podría ser más potente,,Antonio
2025-12-19,1361,web,Aspiradora V8,No contesta,"Todo bien, entrega rápida",,Antonio
2025-12-06,3305,web,Smartphone S10,9,La entrega se retrasó,,Lucia
2025-12-04,2325,tienda,Lavadora L2,10,Amable la atención,,Carmen
2025-11-30,3559,web,Lavadora L2,5,Muy buena atención,,Lucia
2025-12-26,4403,web,Smartphone S10,  NS/NC  ,Podría ser más potente,,Carmen
2025-12-12,1834,telefono,Auriculares H7,3,El sonido se corta a veces,,Laura
2025-11-25,3662,tienda,Portátil X1,9,El sonido se corta a veces,,Lucia
2025-12-29,2010,web,Portátil X1,3,,,Carmen
2025-11-06,3658,web,  Smartphone S10  ,7,El sonido se corta a veces,,Miguel
2025-12-01,4188,tienda,Televisor Z3,6,Muy buena atención,,Laura
2025-11-12,3858,web,Lavadora L2,10,Amable la atención,,Lucia
2025-11-03,694,tienda,Auriculares H7,No Sabe,,Murcia,Carmen
2025-12-03,4659,tienda,  Lavadora L2  ,9,El sonido se corta a veces,,Laura
2025-11-24,2613,web,Lavadora L2,4,Podría ser más potente,,Antonio
2025-11-28,1187,tienda,Auriculares H7,5,,,Antonio
2025-11-25,1370,web,Smartphone S10,1,El sonido se corta a veces,,Laura
2025-12-22,1908,web,Portátil X1,3,El sonido se corta a veces,,Carmen
2025-12-18,4089,telefono,Smartphone S10,4,Podría ser más potente,Murcia,Antonio
2025-12-21,2478,tienda,Lavadora L2,11,,Murcia,Lucia
2025-11-05,17,telefono,Televisor Z3,3,El sonido se corta a veces,Cartagena,Miguel
2025-11-11,2515,tienda,Aspiradora V8,1,Amable la atención,Murcia,Miguel
2025-12-03,4745,tienda,  Aspiradora V8  ,3,Muy útil la explicación del técnico,,Antonio
2025-13-01,2206,web,Lavadora L2,No sabe/No contesta,La entrega se retrasó,,Antonio
2025-11-30,3596,telefono,Auriculares H7,5,Muy buena atención,,Carmen
2025-12-07,1487,web,  Auriculares H7  ,4,El sonido se corta a veces,,Antonio
2025-11-01,1677,web,  Auriculares H7  ,9,  Muy útil la explicación del técnico  ,,Antonio
2025-12-11,2354,telefono,Auriculares H7,No Sabe,El sonido se corta a veces,Cartagena,Antonio
2025-12-13,657,tienda,Smartphone S10,3,Muy útil la explicación del técnico,,Lucia
2025-11-16,1572,web,Lavadora L2,3,Amable la atención,,Lucia
2025-11-08,1738,telefono,Smartphone S10,3,Amable la atención,Murcia,Miguel
2025-12-06,3856,tienda,  Aspiradora V8  ,8,,Lorca,Antonio
2025-12-21,2847,telefono,Televisor Z3,5,Muy buena atención,Murcia,Lucia
2025-11-28,2981,web,Lavadora L2,No contesta,La entrega se retrasó,,Miguel
2025-11-28,619,tienda,Auriculares H7,7,Buen rendimiento,,Antonio
2025-11-28,2848,telefono,Auriculares H7,1,Amable la atención,Lorca,Antonio
2025-12-11,4530,telefono,Auriculares H7,8,Muy buena atención,,Miguel
2025-11-01,868,web,Portátil X1,10,  Amable la atención  ,,Carmen
2025-12-01,2508,telefono,Televisor Z3,1,Amable la atención,,Antonio
2025-11-23,2111,telefono,Auriculares H7,10,Muy útil la explicación del técnico,Cartagena,Miguel
2025-11-17,458,telefono,Aspiradora V8,5,El sonido se corta a veces,Murcia,Antonio
2025-11-28,4302,tienda,Aspiradora V8,10,Muy buena atención,,Carmen
2025-11-10,791,tienda,Smartphone S10,3,"  Todo bien, entrega rápida  ",Cartagena,Carmen
2025-12-12,4383,tienda,Auriculares H7,4,El sonido se corta a veces,,Miguel
2025-11-06,3608,tienda,Lavadora L2,7,  Buen rendimiento  ,,Antonio
2025-12-05,3823,tienda,Portátil X1,4,El sonido se corta a veces,Murcia,Miguel
2025-11-13,2261,web,Televisor Z3,3,,,Lucia
2025-12-05,4707,telefono,Televisor Z3,No contesta,Muy buena atención,Murcia,Lucia
2025-11-30,2809,telefono,Televisor Z3,1,Amable la atención,,Laura
2025-11-14,3519,web,Lavadora L2,7,,,Miguel
2025-12-20,734,tienda,Auriculares H7,2,Buen rendimiento,,Carmen
2025-11-25,4990,tienda,Televisor Z3,1,Amable la atención,Lorca,Carmen
2025-12-30,3959,tienda,  Televisor Z3  ,8,La entrega se retrasó,,Antonio
2025-12-15,2134,tienda,Televisor Z3,1,  El sonido se corta a veces  ,,Miguel
2025-11-17,4268,telefono,Lavadora L2,2,,,Miguel
2025-11-23,1945,web,Televisor Z3,2,Amable la atención,,Carmen
2025-11-28,2280,web,Smartphone S10,6,Buen rendimiento,,Laura
2025-12-30,660,telefono,Smartphone S10,2,"Todo bien, entrega rápida",Murcia,Carmen
2025-12-21,2431,telefono,Aspiradora V8,7,,,Laura
2025-12-29,3752,web,Lavadora L2,5,El sonido se corta a veces,,Carmen
2025-11-19,2529,web,Portátil X1,4,Amable la atención,,Carmen
2025-13-01,4488,web,Auriculares H7,2,Muy útil la explicación del técnico,,Lucia
2025-11-29,643,tienda,Aspiradora V8,9,Amable la atención,Murcia,Antonio
2025-11-10,169,telefono,Auriculares H7,8,"Todo bien, entrega rápida",,Laura
2025-11-11,1518,web,Aspiradora V8,9,,,Miguel
31-12-2025,1801,web,Auriculares H7,7,La entrega se retrasó,,Antonio
2025-12-30,3395,telefono,Lavadora L2,10,El sonido se corta a veces,,Carmen
2025-11-09,1918,telefono,Aspiradora V8,2,Amable la atención,Murcia,Carmen
2025-12-05,273,web,Auriculares H7,8,,,Miguel
2025-11-08,2469,telefono,Televisor Z3,NA,Muy útil la explicación del técnico,Murcia,Lucia
2025-12-19,4868,tienda,Smartphone S10,7,"Todo bien, entrega rápida",Cartagena,Antonio
2025-11-18,1067,web,Portátil X1,9,Amable la atención,,Carmen
2025-12-19,495,telefono,Portátil X1,1,Buen rendimiento,Lorca,Miguel
2025-12-17,1913,telefono,Lavadora L2,0,El sonido se corta a veces,Lorca,Lucia
2025-11-16,3647,telefono,Auriculares H7,6,Muy útil la explicación del técnico,,Miguel
2025-11-30,39,tienda,  Lavadora L2  ,4,Podría ser más potente,,Miguel
2025-11-16,307,tienda,Smartphone S10,ocho,Muy buena atención,Lorca,Carmen
2025-11-17,3741,web,Televisor Z3,10,Buen rendimiento,,Laura
2025-11-09,4103,web,Aspiradora V8,4,Podría ser más potente,,Laura
2025-11-29,3153,tienda,Lavadora L2,6,"Todo bien, entrega rápida",Cartagena,Antonio
2025-11-18,2830,tienda,  Aspiradora V8  ,5,El sonido se corta a veces,,Antonio
2025-11-19,782,tienda,Portátil X1,ns/nc,Muy buena atención,Cartagena,Lucia
2025-11-18,535,web,Televisor Z3,No contesta,Muy buena atención,,Miguel
2025-12-26,584,tienda,Portátil X1,4,Muy útil la explicación del técnico,Lorca,Antonio
2025-11-17,4144,tienda,Lavadora L2,9,Muy buena atención,Cartagena,Lucia
2025-11-20,3797,web,Auriculares H7,8,,,Lucia
2025-11-18,4931,telefono,Smartphone S10,4,Muy buena atención,,Laura
2025-11-04,374,telefono,Portátil X1,1,"Todo bien, entrega rápida (act.)",Lorca,Laura
2025-11-12,2862,web,Auriculares H7,1,La entrega se retrasó,,Antonio
2025-11-25,317,telefono,Smartphone S10,3,Buen rendimiento,,Miguel
2025-12-02,2198,web,Aspiradora V8,4,El sonido se corta a veces,,Carmen
2025-11-26,2565,tienda,Aspiradora V8,4,  El sonido se corta a veces  ,,Lucia
2025-12-16,4641,telefono,Aspiradora V8,2,La entrega se retrasó,Lorca,Miguel
2025-12-07,4928,web,  Portátil X1  ,6,La entrega se retrasó,,Antonio
2025-12-19,1795,tienda,Aspiradora V8,8,"Todo bien, entrega rápida",,Laura
2025-12-09,4794,web,Televisor Z3,3,  Muy buena atención  ,,Antonio
2025-11-11,4372,tienda,Smartphone S10,8,"Todo bien, entrega rápida",Lorca,Lucia
2025-11-11,272,tienda,Aspiradora V8,8,,Cartagena,Laura
2025-11-01,549,telefono,Smartphone S10,4,  Podría ser más potente  ,Cartagena,Lucia
2025-12-24,1693,tienda,Auriculares H7,10,El sonido se corta a veces,,Lucia
2025-11-23,3526,web,Aspiradora V8,ns/nc,El sonido se corta a veces,,Miguel
2025-12-26,3013,telefono,Aspiradora V8,nueve,Amable la atención,Cartagena,Antonio
2025-12-03,4939,web,Aspiradora V8,9,"Todo bien, entrega rápida",,Miguel
2025-11-05,2391,telefono,Aspiradora V8,9,Muy buena atención,Cartagena,Laura
2025-12-22,3877,tienda,Portátil X1,10,Buen rendimiento,Lorca,Carmen
2025-12-23,895,tienda,Portátil X1,6,"Todo bien, entrega rápida",Lorca,Carmen
2025-11-12,2000,tienda,Smartphone S10,4,Amable la atención,,Carmen
2025-11-09,2123,tienda,Portátil X1,8,La entrega se retrasó,,Laura
2025-11-01,4158,telefono,Lavadora L2,4,Muy útil la explicación del técnico,Lorca,Lucia
2025-12-19,1248,tienda,Aspiradora V8,0,Podría ser más potente,Murcia,Antonio
2025-12-25,1260,tienda,Aspiradora V8,2,Muy buena atención,,Lucia
2025-11-22,810,web,Aspiradora V8,1,Podría ser más potente,,Lucia
31-12-2025,1050,tienda,Portátil X1,100,"  Todo bien, entrega rápida  ",Murcia,Carmen
2025-11-03,1879,web,Lavadora L2,9,Muy útil la explicación del técnico,,Miguel
2025-12-02,2880,telefono,Lavadora L2,10,Podría ser más potente,Murcia,Lucia
2025-12-18,108,telefono,Lavadora L2,ocho,Muy útil la explicación del técnico,Lorca,Carmen
2025-12-29,674,tienda,Portátil X1,2,La entrega se retrasó,Lorca,Laura
2025-12-20,4603,web,Smartphone S10,1,Buen rendimiento,,Miguel
2025-12-02,4953,tienda,Auriculares H7,10,"Todo bien, entrega rápida",,Miguel
2025-12-09,1533,tienda,Lavadora L2,9,,Murcia,Laura
2025-11-18,1856,telefono,Smartphone S10,1,,Cartagena,Laura
2025-12-29,212,tienda,Aspiradora V8,4,Podría ser más potente,Lorca,Antonio
2025-11-26,3148,tienda,Portátil X1,ns/nc,Podría ser más potente,Murcia,Carmen
2025-12-17,2257,web,Portátil X1,10,Amable la atención,,Carmen
2025-13-01,2106,web,Auriculares H7,6,Podría ser más potente,,Miguel
2025-11-27,3269,tienda,Portátil X1,8,La entrega se retrasó,Lorca,Carmen
2025-12-15,4912,telefono,Auriculares H7,-1,Amable la atención,,Laura
2025-11-30,1974,tienda,Portátil X1,No Sabe,,Murcia,Miguel
2025-11-12,1502,telefono,Smartphone S10,6,Podría ser más potente,Murcia,Lucia
2025-11-01,4183,tienda,Televisor Z3,3,Muy útil la explicación del técnico,,Antonio
2025-11-15,647,telefono,Auriculares H7,6,Muy útil la explicación del técnico,Cartagena,Carmen
2025-11-27,3634,tienda,Auriculares H7,1,  La entrega se retrasó  ,,Carmen
2025-12-11,772,web,Portátil X1,1,,,Antonio
2025-11-03,704,web,Televisor Z3,5,Muy buena atención,,Laura
2025-11-29,3588,tienda,Portátil X1,4,,Murcia,Lucia
2025-12-20,1250,tienda,Auriculares H7,2,Buen rendimiento,Cartagena,Antonio
2025-11-18,2473,tienda,Portátil X1,11,La entrega se retrasó,,Antonio
2025-12-19,1861,tienda,  Smartphone S10  ,No sabe/No contesta,,,Lucia
2025-13-01,710,web,Lavadora L2,No contesta,Buen rendimiento,,Carmen
2025-11-10,2673,telefono,  Lavadora L2  ,5,Buen rendimiento,Lorca,Laura
2025-11-05,1462,tienda,Auriculares H7,ns/nc,El sonido se corta a veces,,Carmen
2025-12-28,1485,telefono,Lavadora L2,No Sabe,  Amable la atención  ,Murcia,Lucia
2025-12-26,2546,telefono,Lavadora L2,4,La entrega se retrasó,,Antonio
2025-11-30,231,web,Auriculares H7,8,Buen rendimiento,,Miguel
2025-12-08,1357,web,Portátil X1,10,Amable la atención,,Antonio
2025/12/40,3012,web,Aspiradora V8,4,Muy útil la explicación del técnico,,Laura
2025-11-30,852,tienda,Auriculares H7,5,Muy útil la explicación del técnico,Cartagena,Miguel
2025-12-20,1005,tienda,Lavadora L2,8,La entrega se retrasó,Murcia,Miguel
2025-12-14,1997,tienda,Portátil X1,9,Muy útil la explicación del técnico,,Antonio
2025-12-23,1835,web,Smartphone S10,No sabe/No contesta,"Todo bien, entrega rápida",,Antonio
2025-12-03,3974,telefono,Aspiradora V8,8,El sonido se corta a veces,,Lucia
2025-11-01,1317,telefono,Smartphone S10,8,Buen rendimiento,,Antonio
2025-11-23,3328,telefono,Auriculares H7,  NS/NC  ,El sonido se corta a veces,Cartagena,Miguel
2025-12-10,1624,tienda,Portátil X1,7,,,Carmen
2025-11-04,1481,tienda,Aspiradora V8,2,,Murcia,Miguel
2025-13-01,3834,web,Lavadora L2,9,Buen rendimiento,,Carmen
2025-12-19,1279,web,Televisor Z3,5,,,Carmen
2025-12-12,3081,telefono,Smartphone S10,ocho,Muy útil la explicación del técnico,,Miguel
2025-11-12,1824,tienda,Auriculares H7,2,Amable la atención,,Antonio
2025-12-17,1054,tienda,  Televisor Z3  ,3,Amable la atención,,Carmen
2025-11-09,4146,web,Aspiradora V8,4,,,Miguel
2025-12-27,476,tienda,Lavadora L2,0,,Murcia,Lucia
2025-12-03,2283,tienda,Aspiradora V8,-1,El sonido se corta a veces,Cartagena,Laura
2025-11-08,3712,telefono,Aspiradora V8,2,Muy buena atención,Murcia,Carmen
2025-12-18,3147,tienda,Auriculares H7,-1,La entrega se retrasó,,Carmen
2025-11-13,336,tienda,Auriculares H7,9,,,Carmen
2025-11-16,2618,web,Aspiradora V8,8,Podría ser más potente,,Laura
2025-12-08,3663,web,Portátil X1,4,Muy buena atención,,Lucia
2025-11-16,89,tienda,Aspiradora V8,3,Muy útil la explicación del técnico,,Antonio
2025-11-13,875,tienda,Smartphone S10,100,Buen rendimiento,Murcia,Lucia
2025-11-27,544,tienda,Smartphone S10,1,  Muy buena atención  ,Murcia,Antonio
2025-12-10,3001,web,Portátil X1,8,La entrega se retrasó,,Laura
2025-11-28,2761,tienda,Lavadora L2,4,Buen rendimiento,Cartagena,Laura
2025-11-03,1616,telefono,Televisor Z3,7,Amable la atención (act.),,Miguel
2025-12-26,1881,tienda,Aspiradora V8,7,"Todo bien, entrega rápida",Lorca,Lucia
2025-11-16,965,tienda,Portátil X1,10,La entrega se retrasó (act.),,Carmen
2025-12-16,927,tienda,Aspiradora V8,9,Muy buena atención,Murcia,Miguel
31-12-2025,320,tienda,Lavadora L2,10,,,Lucia
2025-11-24,879,tienda,Smartphone S10,5,Amable la atención,Murcia,Laura
2025-11-19,3995,tienda,  Smartphone S10  ,9,Muy buena atención,Lorca,Laura
2025-11-09,3247,web,  Auriculares H7  ,-1,  Buen rendimiento  ,,Lucia
2025-11-19,3079,telefono,Lavadora L2,9,"Todo bien, entrega rápida",,Carmen
2025-12-31,3762,tienda,Televisor Z3,1,La entrega se retrasó,Lorca,Laura
2025-11-22,4748,telefono,Auriculares H7,No contesta,Podría ser más potente,,Lucia
2025-12-18,4235,telefono,Televisor Z3,3,Muy útil la explicación del técnico,Lorca,Laura
2025-11-23,4260,web,Lavadora L2,7,"Todo bien, entrega rápida",,Carmen
2025-11-29,1619,tienda,Lavadora L2,5,Podría ser más potente,Lorca,Laura
